instance_name,source_name,item_name,item_quality,item_id,url
Tempest Keep,Kael'thas Sunstrider,Royal Cloak of the Sunstriders,epic,29992,https://tbc.wowhead.com/item=29992
Tempest Keep,Kael'thas Sunstrider,Royal Gauntlets of Silvermoon,epic,29998,https://tbc.wowhead.com/item=29998
Tempest Keep,Kael'thas Sunstrider,Sunhawk Leggings,epic,29991,https://tbc.wowhead.com/item=29991
Tempest Keep,Kael'thas Sunstrider,Sunshower Light Cloak,epic,29989,https://tbc.wowhead.com/item=29989
Tempest Keep,Kael'thas Sunstrider,Thalassian Wildercloak,epic,29994,https://tbc.wowhead.com/item=29994
Tempest Keep,Kael'thas Sunstrider,The Nexus Key,epic,29988,https://tbc.wowhead.com/item=29988
Tempest Keep,Kael'thas Sunstrider,Twinblade of the Phoenix,epic,29993,https://tbc.wowhead.com/item=29993
Tempest Keep,Kael'thas Sunstrider,Verdant Sphere,epic,32405,https://tbc.wowhead.com/item=32405
Serpentshrine Cavern,Trash Drop,Boots of Courage Unending,epic,30027,https://tbc.wowhead.com/item=30027
Serpentshrine Cavern,Trash Drop,Nether Vortex,epic,30183,https://tbc.wowhead.com/item=30183
Serpentshrine Cavern,Trash Drop,Pendant of the Perilous,epic,30022,https://tbc.wowhead.com/item=30022
Serpentshrine Cavern,Trash Drop,Serpentshrine Shuriken,epic,30025,https://tbc.wowhead.com/item=30025
Serpentshrine Cavern,Trash Drop,Spyglass of the Hidden Fleet,epic,30620,https://tbc.wowhead.com/item=30620
Serpentshrine Cavern,Trash Drop,Totem of the Maelstrom,epic,30023,https://tbc.wowhead.com/item=30023
Serpentshrine Cavern,Trash Drop,Wildfury Greatstaff,epic,30021,https://tbc.wowhead.com/item=30021
Serpentshrine Cavern,Recipes,Pattern: Belt of Blasting,epic,30280,https://tbc.wowhead.com/item=30280
Serpentshrine Cavern,Recipes,Pattern: Belt of Deep Shadow,epic,30302,https://tbc.wowhead.com/item=30302
Serpentshrine Cavern,Recipes,Pattern: Belt of Natural Power,epic,30301,https://tbc.wowhead.com/item=30301
Serpentshrine Cavern,Recipes,Pattern: Belt of the Black Eagle,epic,30303,https://tbc.wowhead.com/item=30303
Serpentshrine Cavern,Recipes,Pattern: Belt of the Long Road,epic,30281,https://tbc.wowhead.com/item=30281
Serpentshrine Cavern,Recipes,Pattern: Boots of Blasting,epic,30282,https://tbc.wowhead.com/item=30282
Serpentshrine Cavern,Recipes,Pattern: Boots of Natural Grace,epic,30305,https://tbc.wowhead.com/item=30305
Serpentshrine Cavern,Recipes,Pattern: Boots of the Crimson Hawk,epic,30307,https://tbc.wowhead.com/item=30307
Serpentshrine Cavern,Recipes,Pattern: Boots of the Long Road,epic,30283,https://tbc.wowhead.com/item=30283
Serpentshrine Cavern,Recipes,Pattern: Boots of Utter Darkness,epic,30306,https://tbc.wowhead.com/item=30306
Serpentshrine Cavern,Recipes,Pattern: Hurricane Boots,epic,30308,https://tbc.wowhead.com/item=30308
Serpentshrine Cavern,Recipes,Pattern: Monsoon Belt,epic,30304,https://tbc.wowhead.com/item=30304
Serpentshrine Cavern,Recipes,Plans: Belt of the Guardian,epic,30321,https://tbc.wowhead.com/item=30321
Serpentshrine Cavern,Recipes,Plans: Boots of the Protector,epic,30323,https://tbc.wowhead.com/item=30323
Serpentshrine Cavern,Recipes,Plans: Red Belt of Battle,epic,30322,https://tbc.wowhead.com/item=30322
Serpentshrine Cavern,Recipes,Plans: Red Havoc Boots,epic,30324,https://tbc.wowhead.com/item=30324
Serpentshrine Cavern,Hydross the Unstable,Band of Vile Aggression,epic,33055,https://tbc.wowhead.com/item=33055
Serpentshrine Cavern,Hydross the Unstable,Blackfathom Warbands,epic,30047,https://tbc.wowhead.com/item=30047
Serpentshrine Cavern,Hydross the Unstable,Boots of the Shifting Nightmare,epic,30050,https://tbc.wowhead.com/item=30050
Serpentshrine Cavern,Hydross the Unstable,Brighthelm of Justice,epic,30048,https://tbc.wowhead.com/item=30048
Serpentshrine Cavern,Hydross the Unstable,Fathomstone,epic,30049,https://tbc.wowhead.com/item=30049
Serpentshrine Cavern,Hydross the Unstable,Idol of the Crescent Goddess,epic,30051,https://tbc.wowhead.com/item=30051
Serpentshrine Cavern,Hydross the Unstable,Living Root of the Wildheart,epic,30664,https://tbc.wowhead.com/item=30664
Serpentshrine Cavern,Hydross the Unstable,Pauldrons of the Wardancer,epic,30053,https://tbc.wowhead.com/item=30053
Serpentshrine Cavern,Hydross the Unstable,Ranger-General's Chestguard,epic,30054,https://tbc.wowhead.com/item=30054
Serpentshrine Cavern,Hydross the Unstable,Ring of Lethality,epic,30052,https://tbc.wowhead.com/item=30052
Serpentshrine Cavern,Hydross the Unstable,Robe of Hateful Echoes,epic,30056,https://tbc.wowhead.com/item=30056
Serpentshrine Cavern,Hydross the Unstable,Scarab of Displacement,epic,30629,https://tbc.wowhead.com/item=30629
Serpentshrine Cavern,Hydross the Unstable,Shoulderpads of the Stranger,epic,30055,https://tbc.wowhead.com/item=30055
Serpentshrine Cavern,Hydross the Unstable,Wraps of Purification,epic,32516,https://tbc.wowhead.com/item=32516
Serpentshrine Cavern,The Lurker Below,Ancestral Ring of Conquest,epic,30061,https://tbc.wowhead.com/item=30061
Serpentshrine Cavern,The Lurker Below,Boots of Effortless Striking,epic,30060,https://tbc.wowhead.com/item=30060
Serpentshrine Cavern,The Lurker Below,Bracers of Eradication,epic,30057,https://tbc.wowhead.com/item=30057
Serpentshrine Cavern,The Lurker Below,Choker of Animalistic Fury,epic,30059,https://tbc.wowhead.com/item=30059
Serpentshrine Cavern,The Lurker Below,Cord of Screaming Terrors,epic,30064,https://tbc.wowhead.com/item=30064
Serpentshrine Cavern,The Lurker Below,Earring of Soulful Meditation,epic,30665,https://tbc.wowhead.com/item=30665
Serpentshrine Cavern,The Lurker Below,Glowing Breastplate of Truth,epic,30065,https://tbc.wowhead.com/item=30065
Serpentshrine Cavern,The Lurker Below,Grove-Bands of Remulos,epic,30062,https://tbc.wowhead.com/item=30062
Serpentshrine Cavern,The Lurker Below,Libram of Absolute Truth,epic,30063,https://tbc.wowhead.com/item=30063
Serpentshrine Cavern,The Lurker Below,Mallet of the Tides,epic,30058,https://tbc.wowhead.com/item=30058
Serpentshrine Cavern,The Lurker Below,Tempest-Strider Boots,epic,30066,https://tbc.wowhead.com/item=30066
Serpentshrine Cavern,The Lurker Below,The Seal of Danzalar,epic,33054,https://tbc.wowhead.com/item=33054
Serpentshrine Cavern,The Lurker Below,Velvet Boots of the Guardian,epic,30067,https://tbc.wowhead.com/item=30067
Serpentshrine Cavern,Leotheras the Blind,Coral-Barbed Shoulderpads,epic,30097,https://tbc.wowhead.com/item=30097
Serpentshrine Cavern,Leotheras the Blind,Fang of the Leviathan,epic,30095,https://tbc.wowhead.com/item=30095
Serpentshrine Cavern,Leotheras the Blind,Girdle of the Invulnerable,epic,30096,https://tbc.wowhead.com/item=30096
Serpentshrine Cavern,Leotheras the Blind,Gloves of the Vanquished Champion,epic,30239,https://tbc.wowhead.com/item=30239
Serpentshrine Cavern,Leotheras the Blind,Gloves of the Vanquished Defender,epic,30240,https://tbc.wowhead.com/item=30240
Serpentshrine Cavern,Leotheras the Blind,Gloves of the Vanquished Hero,epic,30241,https://tbc.wowhead.com/item=30241
Serpentshrine Cavern,Leotheras the Blind,Orca-Hide Boots,epic,30092,https://tbc.wowhead.com/item=30092
Serpentshrine Cavern,Leotheras the Blind,True-Aim Stalker Bands,epic,30091,https://tbc.wowhead.com/item=30091
Serpentshrine Cavern,Leotheras the Blind,Tsunami Talisman,epic,30627,https://tbc.wowhead.com/item=30627
Serpentshrine Cavern,Fathom-Lord Karathress,Bloodsea Brigand's Vest,epic,30101,https://tbc.wowhead.com/item=30101
Serpentshrine Cavern,Fathom-Lord Karathress,Fathom-Brooch of the Tidewalker,epic,30663,https://tbc.wowhead.com/item=30663
Serpentshrine Cavern,Fathom-Lord Karathress,Frayed Tether of the Drowned,epic,30099,https://tbc.wowhead.com/item=30099
Serpentshrine Cavern,Fathom-Lord Karathress,Leggings of the Vanquished Champion,epic,30245,https://tbc.wowhead.com/item=30245
Serpentshrine Cavern,Fathom-Lord Karathress,Leggings of the Vanquished Defender,epic,30246,https://tbc.wowhead.com/item=30246
Serpentshrine Cavern,Fathom-Lord Karathress,Leggings of the Vanquished Hero,epic,30247,https://tbc.wowhead.com/item=30247
Serpentshrine Cavern,Fathom-Lord Karathress,Sextant of Unstable Currents,epic,30626,https://tbc.wowhead.com/item=30626
Serpentshrine Cavern,Fathom-Lord Karathress,Soul-Strider Boots,epic,30100,https://tbc.wowhead.com/item=30100
Serpentshrine Cavern,Fathom-Lord Karathress,World Breaker,epic,30090,https://tbc.wowhead.com/item=30090
Serpentshrine Cavern,Morogrim Tidewalker,Band of the Vigilant,epic,33058,https://tbc.wowhead.com/item=33058
Serpentshrine Cavern,Morogrim Tidewalker,Girdle of the Tidal Call,epic,30068,https://tbc.wowhead.com/item=30068
Serpentshrine Cavern,Morogrim Tidewalker,Gnarled Chestpiece of the Ancients,epic,30075,https://tbc.wowhead.com/item=30075
Serpentshrine Cavern,Morogrim Tidewalker,Illidari Shoulderpads,epic,30079,https://tbc.wowhead.com/item=30079
Serpentshrine Cavern,Morogrim Tidewalker,Luminescent Rod of the Naaru,epic,30080,https://tbc.wowhead.com/item=30080
Serpentshrine Cavern,Morogrim Tidewalker,Mantle of the Tireless Tracker,epic,30085,https://tbc.wowhead.com/item=30085
Serpentshrine Cavern,Morogrim Tidewalker,Pauldrons of the Argent Sentinel,epic,30084,https://tbc.wowhead.com/item=30084
Serpentshrine Cavern,Morogrim Tidewalker,Pendant of the Lost Ages,epic,30008,https://tbc.wowhead.com/item=30008
Serpentshrine Cavern,Morogrim Tidewalker,Razor-Scale Battlecloak,epic,30098,https://tbc.wowhead.com/item=30098
Serpentshrine Cavern,Morogrim Tidewalker,Ring of Sundered Souls,epic,30083,https://tbc.wowhead.com/item=30083
Serpentshrine Cavern,Morogrim Tidewalker,Serpent-Coil Braid,epic,30720,https://tbc.wowhead.com/item=30720
Serpentshrine Cavern,Morogrim Tidewalker,Talon of Azshara,epic,30082,https://tbc.wowhead.com/item=30082
Serpentshrine Cavern,Morogrim Tidewalker,Warboots of Obliteration,epic,30081,https://tbc.wowhead.com/item=30081
Serpentshrine Cavern,Lady Vashj,Belt of One-Hundred Deaths,epic,30106,https://tbc.wowhead.com/item=30106
Serpentshrine Cavern,Lady Vashj,Cobra-Lash Boots,epic,30104,https://tbc.wowhead.com/item=30104
Serpentshrine Cavern,Lady Vashj,Coral Band of the Revived,epic,30110,https://tbc.wowhead.com/item=30110
Serpentshrine Cavern,Lady Vashj,Fang of Vashj,epic,30103,https://tbc.wowhead.com/item=30103
Serpentshrine Cavern,Lady Vashj,Glorious Gauntlets of Crestfall,epic,30112,https://tbc.wowhead.com/item=30112
Serpentshrine Cavern,Lady Vashj,Helm of the Vanquished Champion,epic,30242,https://tbc.wowhead.com/item=30242
Serpentshrine Cavern,Lady Vashj,Helm of the Vanquished Defender,epic,30243,https://tbc.wowhead.com/item=30243
Serpentshrine Cavern,Lady Vashj,Helm of the Vanquished Hero,epic,30244,https://tbc.wowhead.com/item=30244
Serpentshrine Cavern,Lady Vashj,Krakken-Heart Breastplate,epic,30102,https://tbc.wowhead.com/item=30102
Serpentshrine Cavern,Lady Vashj,Lightfathom Scepter,epic,30108,https://tbc.wowhead.com/item=30108
Serpentshrine Cavern,Lady Vashj,Prism of Inner Calm,epic,30621,https://tbc.wowhead.com/item=30621
Serpentshrine Cavern,Lady Vashj,Ring of Endless Coils,epic,30109,https://tbc.wowhead.com/item=30109
Serpentshrine Cavern,Lady Vashj,Runetotem's Mantle,epic,30111,https://tbc.wowhead.com/item=30111
Serpentshrine Cavern,Lady Vashj,Serpent Spine Longbow,epic,30105,https://tbc.wowhead.com/item=30105
Serpentshrine Cavern,Lady Vashj,Vestments of the Sea-Witch,epic,30107,https://tbc.wowhead.com/item=30107
Magtheridon's Lair,Magtheridon,Aegis of the Vindicator,epic,29458,https://tbc.wowhead.com/item=29458
Magtheridon's Lair,Magtheridon,Chestguard of the Fallen Champion,epic,29754,https://tbc.wowhead.com/item=29754
Magtheridon's Lair,Magtheridon,Chestguard of the Fallen Defender,epic,29753,https://tbc.wowhead.com/item=29753
Magtheridon's Lair,Magtheridon,Chestguard of the Fallen Hero,epic,29755,https://tbc.wowhead.com/item=29755
Magtheridon's Lair,Magtheridon,Cloak of the Pit Stalker,epic,28777,https://tbc.wowhead.com/item=28777
Magtheridon's Lair,Magtheridon,Crystalheart Pulse-Staff,epic,28782,https://tbc.wowhead.com/item=28782
Magtheridon's Lair,Magtheridon,Eredar Wand of Obliteration,epic,28783,https://tbc.wowhead.com/item=28783
Magtheridon's Lair,Magtheridon,Eye of Magtheridon,epic,28789,https://tbc.wowhead.com/item=28789
Magtheridon's Lair,Magtheridon,Girdle of the Endless Pit,epic,28779,https://tbc.wowhead.com/item=28779
Magtheridon's Lair,Magtheridon,Glaive of the Pit,epic,28774,https://tbc.wowhead.com/item=28774
Magtheridon's Lair,Magtheridon,Karaborian Talisman,epic,28781,https://tbc.wowhead.com/item=28781
Magtheridon's Lair,Magtheridon,Liar's Tongue Gloves,epic,28776,https://tbc.wowhead.com/item=28776
Magtheridon's Lair,Magtheridon,Magtheridon's Head,epic,32385,https://tbc.wowhead.com/item=32385
Magtheridon's Lair,Magtheridon,Pit Lord's Satchel,epic,34845,https://tbc.wowhead.com/item=34845
Magtheridon's Lair,Magtheridon,Soul-Eater's Handwraps,epic,28780,https://tbc.wowhead.com/item=28780
Magtheridon's Lair,Magtheridon,Terror Pit Girdle,epic,28778,https://tbc.wowhead.com/item=28778
Magtheridon's Lair,Magtheridon,Thundering Greathelm,epic,28775,https://tbc.wowhead.com/item=28775
Gruul's Lair,High King Maulgar,Belt of Divine Inspiration,epic,28799,https://tbc.wowhead.com/item=28799
Gruul's Lair,High King Maulgar,Bladespire Warbands,epic,28795,https://tbc.wowhead.com/item=28795
Gruul's Lair,High King Maulgar,Brute Cloak of the Ogre-Magi,epic,28797,https://tbc.wowhead.com/item=28797
Gruul's Lair,High King Maulgar,Hammer of the Naaru,epic,28800,https://tbc.wowhead.com/item=28800
Gruul's Lair,High King Maulgar,Malefic Mask of the Shadows,epic,28796,https://tbc.wowhead.com/item=28796
Gruul's Lair,High King Maulgar,Maulgar's Warhelm,epic,28801,https://tbc.wowhead.com/item=28801
Gruul's Lair,High King Maulgar,Pauldrons of the Fallen Champion,epic,29763,https://tbc.wowhead.com/item=29763
Gruul's Lair,High King Maulgar,Pauldrons of the Fallen Defender,epic,29764,https://tbc.wowhead.com/item=29764
Gruul's Lair,High King Maulgar,Pauldrons of the Fallen Hero,epic,29762,https://tbc.wowhead.com/item=29762
Gruul's Lair,Gruul the Dragonkiller,Aldori Legacy Defender,epic,28825,https://tbc.wowhead.com/item=28825
Gruul's Lair,Gruul the Dragonkiller,Axe of the Gronn Lords,epic,28794,https://tbc.wowhead.com/item=28794
Gruul's Lair,Gruul the Dragonkiller,Bloodmaw Magus-Blade,epic,28802,https://tbc.wowhead.com/item=28802
Gruul's Lair,Gruul the Dragonkiller,Collar of Cho'gall,epic,28804,https://tbc.wowhead.com/item=28804
Gruul's Lair,Gruul the Dragonkiller,Cowl of Nature's Breath,epic,28803,https://tbc.wowhead.com/item=28803
Gruul's Lair,Gruul the Dragonkiller,Dragonspine Trophy,epic,28830,https://tbc.wowhead.com/item=28830
Gruul's Lair,Gruul the Dragonkiller,Eye of Gruul,epic,28823,https://tbc.wowhead.com/item=28823
Gruul's Lair,Gruul the Dragonkiller,Gauntlets of Martial Perfection,epic,28824,https://tbc.wowhead.com/item=28824
Gruul's Lair,Gruul the Dragonkiller,Gauntlets of the Dragonslayer,epic,28827,https://tbc.wowhead.com/item=28827
Gruul's Lair,Gruul the Dragonkiller,Gronn-Stitched Girdle,epic,28828,https://tbc.wowhead.com/item=28828
Gruul's Lair,Gruul the Dragonkiller,Leggings of the Fallen Champion,epic,29766,https://tbc.wowhead.com/item=29766
Gruul's Lair,Gruul the Dragonkiller,Leggings of the Fallen Defender,epic,29767,https://tbc.wowhead.com/item=29767
Gruul's Lair,Gruul the Dragonkiller,Leggings of the Fallen Hero,epic,29765,https://tbc.wowhead.com/item=29765
Gruul's Lair,Gruul the Dragonkiller,Shuriken of Negation,epic,28826,https://tbc.wowhead.com/item=28826
Gruul's Lair,Gruul the Dragonkiller,Teeth of Gruul,epic,28822,https://tbc.wowhead.com/item=28822
Gruul's Lair,Gruul the Dragonkiller,Windshear Boots,epic,28810,https://tbc.wowhead.com/item=28810
Karazhan,Trash Drop,Belt of the Tracker,epic,30643,https://tbc.wowhead.com/item=30643
Karazhan,Trash Drop,Boots of Elusion,epic,30641,https://tbc.wowhead.com/item=30641
Karazhan,Trash Drop,Drape of the Righteous,epic,30642,https://tbc.wowhead.com/item=30642
Karazhan,Trash Drop,Formula: Enchant Boots - Surefooted,common,22545,https://tbc.wowhead.com/item=22545
Karazhan,Trash Drop,Grasp of the Dead,epic,30668,https://tbc.wowhead.com/item=30668
Karazhan,Trash Drop,Grips of Deftness,epic,30644,https://tbc.wowhead.com/item=30644
Karazhan,Trash Drop,Inferno Waist Cord,epic,30673,https://tbc.wowhead.com/item=30673
Karazhan,Trash Drop,Pattern: Soulcloth Shoulders,epic,21903,https://tbc.wowhead.com/item=21903
Karazhan,Trash Drop,Pattern: Soulcloth Vest,epic,21904,https://tbc.wowhead.com/item=21904
Karazhan,Trash Drop,Ring of Unrelenting Storms,epic,30667,https://tbc.wowhead.com/item=30667
Karazhan,Trash Drop,Ritssyn's Lost Pendant,epic,30666,https://tbc.wowhead.com/item=30666
Karazhan,Trash Drop,Zierhut's Lost Treads,epic,30674,https://tbc.wowhead.com/item=30674
Karazhan,Servants,Glider's Boots,epic,30681,https://tbc.wowhead.com/item=30681
Karazhan,Servants,Glider's Foot-Wraps,epic,30680,https://tbc.wowhead.com/item=30680
Karazhan,Servants,Glider's Greaves,epic,30683,https://tbc.wowhead.com/item=30683
Karazhan,Servants,Glider's Sabatons,epic,30682,https://tbc.wowhead.com/item=30682
Karazhan,Servants,Lurker's Belt,epic,30677,https://tbc.wowhead.com/item=30677
Karazhan,Servants,Lurker's Cord,epic,30675,https://tbc.wowhead.com/item=30675
Karazhan,Servants,Lurker's Girdle,epic,30678,https://tbc.wowhead.com/item=30678
Karazhan,Servants,Lurker's Grasp,epic,30676,https://tbc.wowhead.com/item=30676
Karazhan,Servants,Ravager's Bands,epic,30686,https://tbc.wowhead.com/item=30686
Karazhan,Servants,Ravager's Bracers,epic,30687,https://tbc.wowhead.com/item=30687
Karazhan,Servants,Ravager's Cuffs,epic,30684,https://tbc.wowhead.com/item=30684
Karazhan,Servants,Ravager's Wrist-Wraps,epic,30685,https://tbc.wowhead.com/item=30685
Karazhan,Attumen the Huntsman,Bracers of the White Stag,epic,28453,https://tbc.wowhead.com/item=28453
Karazhan,Attumen the Huntsman,Fiery Warhorse's Reins,epic,30480,https://tbc.wowhead.com/item=30480
Karazhan,Attumen the Huntsman,Gauntlets of Renewed Hope,epic,28505,https://tbc.wowhead.com/item=28505
Karazhan,Attumen the Huntsman,Gloves of Dexterous Manipulation,epic,28506,https://tbc.wowhead.com/item=28506
Karazhan,Attumen the Huntsman,Gloves of Saintly Blessings,epic,28508,https://tbc.wowhead.com/item=28508
Karazhan,Attumen the Huntsman,Handwraps of Flowing Thought,epic,28507,https://tbc.wowhead.com/item=28507
Karazhan,Attumen the Huntsman,Harbinger Bands,epic,28477,https://tbc.wowhead.com/item=28477
Karazhan,Attumen the Huntsman,Spectral Band of Innervation,epic,28510,https://tbc.wowhead.com/item=28510
Karazhan,Attumen the Huntsman,Stalker's War Bands,epic,28454,https://tbc.wowhead.com/item=28454
Karazhan,Attumen the Huntsman,Steelhawk Crossbow,epic,28504,https://tbc.wowhead.com/item=28504
Karazhan,Attumen the Huntsman,Vambraces of Courage,epic,28502,https://tbc.wowhead.com/item=28502
Karazhan,Attumen the Huntsman,Whirlwind Bracers,epic,28503,https://tbc.wowhead.com/item=28503
Karazhan,Attumen the Huntsman,Worgen Claw Necklace,epic,28509,https://tbc.wowhead.com/item=28509
Karazhan,Moroes,Belt of Gale Force,epic,28567,https://tbc.wowhead.com/item=28567
Karazhan,Moroes,Boots of Valiance,epic,28569,https://tbc.wowhead.com/item=28569
Karazhan,Moroes,Brooch of Unquenchable Fury,epic,28530,https://tbc.wowhead.com/item=28530
Karazhan,Moroes,Crimson Girdle of the Indomitable,epic,28566,https://tbc.wowhead.com/item=28566
Karazhan,Moroes,Edgewalker Longboots,epic,28545,https://tbc.wowhead.com/item=28545
Karazhan,Moroes,Emerald Ripper,epic,28524,https://tbc.wowhead.com/item=28524
Karazhan,Moroes,Formula: Enchant Weapon - Mongoose,rare,22559,https://tbc.wowhead.com/item=22559
Karazhan,Moroes,Idol of the Avian Heart,epic,28568,https://tbc.wowhead.com/item=28568
Karazhan,Moroes,Moroes' Lucky Pocket Watch,epic,28528,https://tbc.wowhead.com/item=28528
Karazhan,Moroes,Nethershard Girdle,epic,28565,https://tbc.wowhead.com/item=28565
Karazhan,Moroes,Royal Cloak of Arathi Kings,epic,28529,https://tbc.wowhead.com/item=28529
Karazhan,Moroes,Shadow-Cloak of Dalaran,epic,28570,https://tbc.wowhead.com/item=28570
Karazhan,Moroes,Signet of Unshakable Faith,epic,28525,https://tbc.wowhead.com/item=28525
Karazhan,Maiden of Virtue,Bands of Indwelling,epic,28511,https://tbc.wowhead.com/item=28511
Karazhan,Maiden of Virtue,Bands of Nefarious Deeds,epic,28515,https://tbc.wowhead.com/item=28515
Karazhan,Maiden of Virtue,Barbed Choker of Discipline,epic,28516,https://tbc.wowhead.com/item=28516
Karazhan,Maiden of Virtue,Boots of Foretelling,epic,28517,https://tbc.wowhead.com/item=28517
Karazhan,Maiden of Virtue,Bracers of Justice,epic,28512,https://tbc.wowhead.com/item=28512
Karazhan,Maiden of Virtue,Bracers of Maliciousness,epic,28514,https://tbc.wowhead.com/item=28514
Karazhan,Maiden of Virtue,Gloves of Centering,epic,28520,https://tbc.wowhead.com/item=28520
Karazhan,Maiden of Virtue,Gloves of Quickening,epic,28519,https://tbc.wowhead.com/item=28519
Karazhan,Maiden of Virtue,Iron Gauntlets of the Maiden,epic,28518,https://tbc.wowhead.com/item=28518
Karazhan,Maiden of Virtue,Mitts of the Treemender,epic,28521,https://tbc.wowhead.com/item=28521
Karazhan,Maiden of Virtue,Shard of the Virtuous,epic,28522,https://tbc.wowhead.com/item=28522
Karazhan,Maiden of Virtue,Totem of Healing Rains,epic,28523,https://tbc.wowhead.com/item=28523
Karazhan,Opera Event,Beastmaw Pauldrons,epic,28589,https://tbc.wowhead.com/item=28589
Karazhan,Opera Event,Big Bad Wolf's Head,epic,28583,https://tbc.wowhead.com/item=28583
Karazhan,Opera Event,Big Bad Wolf's Paw,epic,28584,https://tbc.wowhead.com/item=28584
Karazhan,Opera Event,Blade of the Unrequited,epic,28572,https://tbc.wowhead.com/item=28572
Karazhan,Opera Event,Blue Diamond Witchwand,epic,28588,https://tbc.wowhead.com/item=28588
Karazhan,Opera Event,Despair,epic,28573,https://tbc.wowhead.com/item=28573
Karazhan,Opera Event,Earthsoul Leggings,epic,28591,https://tbc.wowhead.com/item=28591
Karazhan,Opera Event,Eternium Greathelm,epic,28593,https://tbc.wowhead.com/item=28593
Karazhan,Opera Event,Legacy,epic,28587,https://tbc.wowhead.com/item=28587
Karazhan,Opera Event,Libram of Souls Redeemed,epic,28592,https://tbc.wowhead.com/item=28592
Karazhan,Opera Event,Masquerade Gown,epic,28578,https://tbc.wowhead.com/item=28578
Karazhan,Opera Event,Red Riding Hood's Cloak,epic,28582,https://tbc.wowhead.com/item=28582
Karazhan,Opera Event,Ribbon of Sacrifice,epic,28590,https://tbc.wowhead.com/item=28590
Karazhan,Opera Event,Romulo's Poison Vial,epic,28579,https://tbc.wowhead.com/item=28579
Karazhan,Opera Event,Ruby Slippers,epic,28585,https://tbc.wowhead.com/item=28585
Karazhan,Opera Event,Trial-Fire Trousers,epic,28594,https://tbc.wowhead.com/item=28594
Karazhan,Opera Event,Wicked Witch's Hat,epic,28586,https://tbc.wowhead.com/item=28586
Karazhan,Opera Event,Wolfslayer Sniper Rifle,epic,28581,https://tbc.wowhead.com/item=28581
Karazhan,The Curator,Dragon-Quake Shoulderguards,epic,28631,https://tbc.wowhead.com/item=28631
Karazhan,The Curator,Forest Wind Shoulderpads,epic,28647,https://tbc.wowhead.com/item=28647
Karazhan,The Curator,Garona's Signet Ring,epic,28649,https://tbc.wowhead.com/item=28649
Karazhan,The Curator,Gloves of the Fallen Champion,epic,29757,https://tbc.wowhead.com/item=29757
Karazhan,The Curator,Gloves of the Fallen Defender,epic,29758,https://tbc.wowhead.com/item=29758
Karazhan,The Curator,Gloves of the Fallen Hero,epic,29756,https://tbc.wowhead.com/item=29756
Karazhan,The Curator,Pauldrons of the Solace-Giver,epic,28612,https://tbc.wowhead.com/item=28612
Karazhan,The Curator,Staff of Infinite Mysteries,epic,28633,https://tbc.wowhead.com/item=28633
Karazhan,The Curator,Wrynn Dynasty Greaves,epic,28621,https://tbc.wowhead.com/item=28621
Karazhan,Chess Event,Battlescar Boots,epic,28747,https://tbc.wowhead.com/item=28747
Karazhan,Chess Event,Bladed Shoulderpads of the Merciless,epic,28755,https://tbc.wowhead.com/item=28755
Karazhan,Chess Event,Fiend Slayer Boots,epic,28746,https://tbc.wowhead.com/item=28746
Karazhan,Chess Event,Forestlord Striders,epic,28752,https://tbc.wowhead.com/item=28752
Karazhan,Chess Event,Girdle of Treachery,epic,28750,https://tbc.wowhead.com/item=28750
Karazhan,Chess Event,Headdress of the High Potentate,epic,28756,https://tbc.wowhead.com/item=28756
Karazhan,Chess Event,Heart-Flame Leggings,epic,28751,https://tbc.wowhead.com/item=28751
Karazhan,Chess Event,King's Defender,epic,28749,https://tbc.wowhead.com/item=28749
Karazhan,Chess Event,Legplates of the Innocent,epic,28748,https://tbc.wowhead.com/item=28748
Karazhan,Chess Event,Mithril Chain of Heroism,epic,28745,https://tbc.wowhead.com/item=28745
Karazhan,Chess Event,Ring of Recurrence,epic,28753,https://tbc.wowhead.com/item=28753
Karazhan,Chess Event,Triptych Shield of the Ancients,epic,28754,https://tbc.wowhead.com/item=28754
Karazhan,Terestian Illhoof,Breastplate of the Lightbinder,epic,28662,https://tbc.wowhead.com/item=28662
Karazhan,Terestian Illhoof,Cincture of Will,epic,28652,https://tbc.wowhead.com/item=28652
Karazhan,Terestian Illhoof,Cord of Nature's Sustenance,epic,28655,https://tbc.wowhead.com/item=28655
Karazhan,Terestian Illhoof,Fool's Bane,epic,28657,https://tbc.wowhead.com/item=28657
Karazhan,Terestian Illhoof,Formula: Enchant Weapon - Soulfrost,rare,22561,https://tbc.wowhead.com/item=22561
Karazhan,Terestian Illhoof,Gilded Thorium Cloak,epic,28660,https://tbc.wowhead.com/item=28660
Karazhan,Terestian Illhoof,Girdle of the Prowler,epic,28656,https://tbc.wowhead.com/item=28656
Karazhan,Terestian Illhoof,Malefic Girdle,epic,28654,https://tbc.wowhead.com/item=28654
Karazhan,Terestian Illhoof,Mender's Heart-Ring,epic,28661,https://tbc.wowhead.com/item=28661
Karazhan,Terestian Illhoof,Shadowvine Cloak of Infusion,epic,28653,https://tbc.wowhead.com/item=28653
Karazhan,Terestian Illhoof,Terestian's Stranglestaff,epic,28658,https://tbc.wowhead.com/item=28658
Karazhan,Terestian Illhoof,The Lightning Capacitor,epic,28785,https://tbc.wowhead.com/item=28785
